0.9374,0,0,0,0,0
0.9433,0,0,0,0,0
0.9474,0,0,0,0,0
0.9374,0,0,0,0,0
0.9316,0,0,0,0,0
0.9264,0,0,0,0,0
0.9291,0,0,0,0,0
0.9281,0,0,0,0,0
0.934,0,0,0,0,0
0.9318,0,0,0,0,0
0.9264,0,0,0,0,0
0.9298,0,0,0,0,0
0.9264,0,0,0,0,0
0.9276,0,0,0,0,0
0.9325,0,0,0,0,0
0.9394,0,0,0,0,0
0.945,0,0,0,0,0
0.943,0,0,0,0,0
0.9335,0,0,0,0,0
0.9316,0,0,0,0,0
0.9274,0,0,0,0,0
0.9291,0,0,0,0,0
0.9269,0,0,0,0,0
0.9316,0,0,0,0,0
0.9306,0,0,0,0,0
0.9298,0,0,0,0,0
0.9308,0,0,0,0,0
0.933,0,0,0,0,0
0.9345,0,0,0,0,0
0.9423,0,0,0,0,0
0.9413,0,0,0,0,0
0.9423,0,0,0,0,0
0.9352,0,0,0,0,0
0.9335,0,0,0,0,0
0.9333,0,0,0,0,0
0.9247,0,0,0,0,0
0.9225,0,0,0,0,0
0.9254,0,0,0,0,0
0.9347,0,0,0,0,0
0.9372,0,0,0,0,0
0.9394,0,0,0,0,0
0.9372,0,0,0,0,0
0.9347,0,0,0,0,0
0.934,0,0,0,0,0
0.9323,0,0,0,0,0
0.9298,0,0,0,0,0
0.933,0,0,0,0,0
0.9369,0,0,0,0,0
0.9342,0,0,0,0,0
0.9367,0,0,0,0,0
0.9394,0,0,0,0,0
0.934,0,0,0,0,0
0.9316,0,0,0,0,0
0.9372,0,0,0,0,0
0.9355,0,0,0,0,0
0.9374,0,0,0,0,0
0.9294,0,0,0,0,0
0.9316,0,0,0,0,0
0.935,0,0,0,0,0
0.935,0,0,0,0,0
0.9342,0,0,0,0,0
0.9338,0,0,0,0,0
0.9325,0,0,0,0,0
0.9352,0,0,0,0,0
0.9316,0,0,0,0,0
0.925,0,0,0,0,0
0.9301,0,0,0,0,0
0.9291,0,0,0,0,0
0.9306,0,0,0,0,0
0.9318,0,0,0,0,0
0.934,0,0,0,0,0
0.9379,0,0,0,0,0
0.9333,0,0,0,0,0
0.9411,0,0,0,0,0
0.9352,0,0,0,0,0
0.9347,0,0,0,0,0
0.932,0,0,0,0,0
0.9279,0,0,0,0,0
0.9223,0,0,0,0,0
0.9189,0,0,0,0,0
0.9254,0,0,0,0,0
0.9276,0,0,0,0,0
0.9294,0,0,0,0,0
0.922,0,0,0,0,0
0.9301,0,0,0,0,0
0.9259,0,0,0,0,0
0.9291,0,0,0,0,0
0.9215,0,0,0,0,0
0.9262,0,0,0,0,0
0.9281,0,0,0,0,0
0.9403,0,0,0,0,0
0.9496,0,0,0,0,0
0.953,0,0,0,0,0
0.9455,0,0,0,0,0
0.9374,0,0,0,0,0
0.9379,0,0,0,0,0
0.9369,0,0,0,0,0
0.9355,0,0,0,0,0
0.9352,0,0,0,0,0
0.9338,0,0,0,0,0
0.9355,0,0,0,0,0
0.9333,0,0,0,0,0
0.9298,0,0,0,0,0
0.9352,0,0,0,0,0
0.9362,0,0,0,0,0
0.9301,0,0,0,0,0
0.9318,0,0,0,0,0
0.9294,0,0,0,0,0
0.9262,0,0,0,0,0
0.9296,0,0,0,0,0
0.9352,0,0,0,0,0
0.9333,0,0,0,0,0
0.9403,0,0,0,0,0
0.9362,0,0,0,0,0
0.9399,0,0,0,0,0
0.9333,0,0,0,0,0
0.9347,0,0,0,0,0
0.9423,0,0,0,0,0
0.9428,0,0,0,0,0
0.9472,0,0,0,0,0
0.9467,0,0,0,0,0
